port,name,description,wellknown,common
6161,patrol-ism,PATROL Internet Srv Mgr,0,0
6162,patrol-coll,PATROL Collector,0,0
6163,pscribe,Precision Scribe Cnx Port,0,0
6200,lm-x,LM-X License Manager by X-Formation,0,0
6201,reserved,Reserved,0,0
6209,qmtps,QMTP over TLS,0,0
6222,radmind,Radmind Access Protocol,0,0
6241,jeol-nsdtp-1,JEOL Network Services Data Transport Protocol 1,0,0
6242,jeol-nsdtp-2,JEOL Network Services Data Transport Protocol 2,0,0
6243,jeol-nsdtp-3,JEOL Network Services Data Transport Protocol 3,0,0
6244,jeol-nsdtp-4,JEOL Network Services Data Transport Protocol 4,0,0
6251,tl1-raw-ssl,TL1 Raw Over SSL/TLS,0,0
6252,tl1-ssh,TL1 over SSH,0,0
6253,crip,CRIP,0,0
6267,gld,GridLAB-D User Interface,0,0
6268,grid,Grid Authentication,0,0
6269,grid-alt,Grid Authentication Alt,0,0
6300,bmc-grx,BMC GRX,0,0
6301,bmc_ctd_ldap,BMC CONTROL-D LDAP SERVER,0,0
6306,ufmp,Unified Fabric Management Protocol,0,0
6315,scup,Sensor Control Unit Protocol,0,0
6316,abb-escp,Ethernet Sensor Communications Protocol,0,0
6317,nav-data-cmd,Navtech Radar Sensor Data Command,0,0
6320,repsvc,Double-Take Replication Service,0,0
6321,emp-server1,Empress Software Connectivity Server 1,0,0
6322,emp-server2,Empress Software Connectivity Server 2,0,0
6324,hrd-ncs,HR Device Network Configuration Service,0,0
6325,dt-mgmtsvc,Double-Take Management Service,0,0
6326,dt-vra,Double-Take Virtual Recovery Assistant,0,0
6343,sflow,sFlow traffic monitoring,0,0
6344,streletz,Argus-Spectr security and fire-prevention systems service,0,0
6346,gnutella-svc,gnutella-svc,0,1
6347,gnutella-rtr,gnutella-rtr,0,0
6350,adap,App Discovery and Access Protocol,0,0
6355,pmcs,PMCS applications,0,0
6360,metaedit-mu,MetaEdit+ Multi-User,0,0
6363,reserved,Reserved,0,0
6370,metaedit-se,MetaEdit+ Server Administration,0,0
6379,redis,An advanced key-value cache and store,0,0
6382,metatude-mds,Metatude Dialogue Server,0,0
6389,clariion-evr01,clariion-evr01,0,1
6390,metaedit-ws,MetaEdit+ WebService API,0,0
6417,faxcomservice,Faxcom Message Service,0,0
6418,syserverremote,SYserver remote commands,0,0
6419,svdrp,Simple VDR Protocol,0,0
6420,nim-vdrshell,NIM_VDRShell,0,0
6421,nim-wan,NIM_WAN,0,0
6432,pgbouncer,PgBouncer,0,0
6440,heliosd,heliosd daemon,0,0
6442,tarp,Transitory Application Request Protocol,0,0
6443,sun-sr-https,Service Registry Default HTTPS Domain,0,0
6444,sge_qmaster,Grid Engine Qmaster Service,0,0
6445,sge_execd,Grid Engine Execution Service,0,0
6446,mysql-proxy,MySQL Proxy,0,0
6455,skip-cert-recv,SKIP Certificate Receive,0,0
6456,skip-cert-send,SKIP Certificate Send,0,0
6464,ieee11073-20701,Port assignment for medical device communication in accordance to IEEE 11073-20701,0,0
6471,lvision-lm,LVision License Manager,0,0
6480,sun-sr-http,Service Registry Default HTTP Domain,0,0
6481,servicetags,Service Tags,0,0
6482,ldoms-mgmt,Logical Domains Management Interface,0,0
6483,SunVTS-RMI,SunVTS RMI,0,0
6484,sun-sr-jms,Service Registry Default JMS Domain,0,0
6485,sun-sr-iiop,Service Registry Default IIOP Domain,0,0
6486,sun-sr-iiops,Service Registry Default IIOPS Domain,0,0
6487,sun-sr-iiop-aut,Service Registry Default IIOPAuth Domain,0,0
6488,sun-sr-jmx,Service Registry Default JMX Domain,0,0
6489,sun-sr-admin,Service Registry Default Admin Domain,0,0
6500,boks,BoKS Master,0,0
6501,boks_servc,BoKS Servc,0,0
6502,boks_servm,BoKS Servm,0,1
6503,boks_clntd,BoKS Clntd,0,0
6505,badm_priv,BoKS Admin Private Port,0,0
6506,badm_pub,BoKS Admin Public Port,0,0
6507,bdir_priv,"BoKS Dir Server",0,0
6508,bdir_pub,"BoKS Dir Server",0,0
6509,mgcs-mfp-port,MGCS-MFP Port,0,0
6510,mcer-port,MCER Port,0,1
6511,reserved,Reserved,0,0
6513,netconf-tls,NETCONF over TLS,0,0
6514,syslog-tls,Syslog over TLS,0,0
6515,elipse-rec,Elipse RPC Protocol,0,0
6543,lds-distrib,lds_distrib,0,1
6544,lds-dump,LDS Dump Service,0,0
6547,apc-6547,APC 6547,0,1
6548,apc-6548,APC 6548,0,0
6549,apc-6549,APC 6549,0,0
6550,fg-sysupdate,fg-sysupdate,0,0
6551,sum,Software Update Manager,0,0
6556,checkmk-agent,Checkmk Monitoring Agent,0,0
6558,xdsxdm,,0,0
6566,sane-port,SANE Control Port,0,1
6568,canit_store,CanIt Storage Manager,0,0
6579,affiliate,Affiliate,0,0
6580,parsec-master,Parsec Masterserver,0,1
6581,parsec-peer,Parsec Peer-to-Peer,0,0
6582,parsec-game,Parsec Gameserver,0,0
6583,joaJewelSuite,JOA Jewel Suite,0,0
6600,mshvlm,Microsoft Hyper-V Live Migration,0,0
6601,mstmg-sstp,Microsoft Threat Management Gateway SSTP,0,0
6602,wsscomfrmwk,Windows WSS Communication Framework,0,0
6619,odette-ftps,ODETTE-FTP over TLS/SSL,0,0
6620,kftp-data,Kerberos V5 FTP Data,0,0
6621,kftp,Kerberos V5 FTP Control,0,0
6622,mcftp,Multicast FTP,0,0
6623,ktelnet,Kerberos V5 Telnet,0,0
6624,datascaler-db,DataScaler database,0,0
6625,datascaler-ctl,DataScaler control,0,0
6626,wago-service,WAGO Service and Update,0,0
6627,nexgen,Allied Electronics NeXGen,0,0
6628,afesc-mc,AFE Stock Channel M/C,0,0
6629,nexgen-aux,"Secondary",0,0
6632,mxodbc-connect,eGenix mxODBC Connect,0,0
6633,reserved,Reserved,0,0
6634,reserved,Reserved,0,0
6635,reserved,Reserved,0,0
6636,reserved,Reserved,0,0
6640,ovsdb,Open vSwitch Database protocol,0,0
6653,openflow,OpenFlow,0,0
6655,pcs-sf-ui-man,PC SOFT - Software factory UI/manager,0,0
6656,emgmsg,Emergency Message Control Service,0,0
6657,reserved,Reserved,0,0
6670,vocaltec-gold,Vocaltec Global Online Directory,0,0
6671,p4p-portal,P4P Portal Service,0,0
6672,vision_server,vision_server,0,0
6673,vision_elmd,vision_elmd,0,0
6678,vfbp,Viscount Freedom Bridge Protocol,0,0
6679,osaut,Osorno Automation,0,0
6687,clever-ctrace,CleverView for cTrace Message Service,0,0
6688,clever-tcpip,CleverView for TCP/IP Message Service,0,0
6689,tsa,Tofino Security Appliance,0,1
6690,cleverdetect,CLEVERDetect Message Service,0,0
6696,reserved,Reserved,0,0
6697,ircs-u,Internet Relay Chat via TLS/SSL,0,0
6699,reserved,Reserved,0,1
6701,kti-icad-srvr,KTI/ICAD Nameserver,0,0
6702,e-design-net,e-Design network,0,0
6703,e-design-web,e-Design web,0,0
6704,reserved,Reserved,0,0
6705,reserved,Reserved,0,0
6706,reserved,Reserved,0,0
6714,ibprotocol,Internet Backplane Protocol,0,0
6715,fibotrader-com,Fibotrader Communications,0,0
6716,princity-agent,Princity Agent,0,0
6767,bmc-perf-agent,BMC PERFORM AGENT,0,0
6768,bmc-perf-mgrd,BMC PERFORM MGRD,0,0
6769,adi-gxp-srvprt,ADInstruments GxP Server,0,0
6770,plysrv-http,PolyServe http,0,0
6771,plysrv-https,PolyServe https,0,0
6777,ntz-tracker,netTsunami Tracker,0,0
6778,ntz-p2p-storage,netTsunami p2p storage system,0,0
6784,reserved,Reserved,0,0
6785,dgpf-exchg,DGPF Individual Exchange,0,0
6786,smc-jmx,Sun Java Web Console JMX,0,0
6787,smc-admin,Sun Web Console Admin,0,0
6788,smc-http,SMC-HTTP,0,1
6789,radg,GSS-API for the Oracle Remote Administration Daemon,0,1
6790,hnmp,HNMP,0,0
6791,hnm,Halcyon Network Manager,0,0
6801,acnet,ACNET Control System Protocol,0,0
6817,pentbox-sim,PenTBox Secure IM Protocol,0,0
6831,ambit-lm,ambit-lm,0,0
6841,netmo-default,Netmo Default,0,0
6842,netmo-http,Netmo HTTP,0,0
6850,iccrushmore,ICCRUSHMORE,0,0
6868,acctopus-cc,Acctopus Command Channel,0,0
6888,muse,MUSE,0,0
6900,rtimeviewer,R*TIME Viewer Data Interface,0,0
6901,jetstream,Novell Jetstream messaging protocol,0,1
6924,split-ping,Ping with RX/TX latency/loss split,0,0
6935,ethoscan,EthoScan Service,0,0
6936,xsmsvc,XenSource Management Service,0,0
6946,bioserver,Biometrics Server,0,0
6951,otlp,OTLP,0,0
6961,jmact3,JMACT3,0,0
6962,jmevt2,jmevt2,0,0
6963,swismgr1,swismgr1,0,0
6964,swismgr2,swismgr2,0,0
6965,swistrap,swistrap,0,0
6966,swispol,swispol,0,0
6969,acmsoda,acmsoda,0,1
6970,conductor,Conductor test coordination protocol,0,0
6997,MobilitySrv,Mobility XE Protocol,0,0
6998,iatp-highpri,IATP-highPri,0,0
6999,iatp-normalpri,IATP-normalPri,0,0
7000,afs3-fileserver,file server itself,0,1
7001,afs3-callback,callbacks to cache managers,0,1
7002,afs3-prserver,users & groups database,0,1
7003,afs3-vlserver,volume location database,0,0
7004,afs3-kaserver,AFS/Kerberos authentication service,0,1
7005,afs3-volser,volume managment server,0,0
7006,afs3-errors,error interpretation service,0,0
7007,afs3-bos,basic overseer process,0,1
7008,afs3-update,server-to-server updater,0,0
7009,afs3-rmtsys,remote cache manager service,0,0
7010,ups-onlinet,onlinet uninterruptable power supplies,0,0
7011,talon-disc,Talon Discovery Port,0,0
7012,talon-engine,Talon Engine,0,0
7013,microtalon-dis,Microtalon Discovery,0,0
7014,microtalon-com,Microtalon Communications,0,0
7015,talon-webserver,Talon Webserver,0,0
7016,spg,SPG Controls Carrier,0,0
7017,grasp,GeneRic Autonomic Signaling Protocol,0,0
7018,fisa-svc,FISA Service,0,0
7019,doceri-ctl,doceri drawing service control,0,1
7020,dpserve,DP Serve,0,0
7021,dpserveadmin,DP Serve Admin,0,0
7022,ctdp,CT Discovery Protocol,0,0
7023,ct2nmcs,Comtech T2 NMCS,0,0
7024,vmsvc,Vormetric service,0,0
7025,vmsvc-2,Vormetric Service II,0,1
7026,loreji-panel,Loreji Webhosting Panel,0,0
7030,op-probe,ObjectPlanet probe,0,0
7031,iposplanet,IPOSPLANET retailing multi devices protocol,0,0
7040,reserved,Reserved,0,0
7070,arcp,ARCP,0,1
7071,iwg1,IWGADTS Aircraft Housekeeping Message,0,0
7072,iba-cfg,iba Device Configuration Protocol,0,0
7073,martalk,MarTalk protocol,0,0
7080,empowerid,EmpowerID Communication,0,0
7088,reserved,Reserved,0,0
7095,reserved,Reserved,0,0
7099,lazy-ptop,lazy-ptop,0,0
7100,font-service,X Font Service,0,1
7101,elcn,Embedded Light Control Network,0,0
7107,reserved,Reserved,0,0
7117,rothaga,Encrypted chat and file transfer service,0,0
7121,virprot-lm,Virtual Prototypes License Manager,0,0
7128,scenidm,intelligent data manager,0,0
7129,scenccs,Catalog Content Search,0,0
7161,cabsm-comm,CA BSM Comm,0,0
7162,caistoragemgr,CA Storage Manager,0,0
7163,cacsambroker,CA Connection Broker,0,0
7164,fsr,File System Repository Agent,0,0
7165,doc-server,Document WCF Server,0,0
7166,aruba-server,Aruba eDiscovery Server,0,0
7167,casrmagent,CA SRM Agent,0,0
7168,cnckadserver,cncKadServer DB & Inventory Services,0,0
7169,ccag-pib,Consequor Consulting Process Integration Bridge,0,0
7170,nsrp,Adaptive Name/Service Resolution,0,0
7171,drm-production,Discovery and Retention Mgt Production,0,0
7172,metalbend,Port used for MetalBend programmable interface,0,0
7173,zsecure,zSecure Server,0,0
7174,clutild,Clutild,0,0
7181,reserved,Reserved,0,0
7200,fodms,FODMS FLIP,0,1
7201,dlip,DLIP,0,1
7202,pon-ictp,"Inter-Channel Termination Protocol (ICTP) for multi-wavelength PON",0,0
7215,PS-Server,Communication ports for PaperStream Server services,0,0
7216,PS-Capture-Pro,PaperStream Capture Professional,0,0
7227,ramp,Registry A & M Protocol,0,0
7228,citrixupp,Citrix Universal Printing Port,0,0
7229,citrixuppg,Citrix UPP Gateway,0,0
7234,asa-gateways,Traffic forwarding for Okta cloud infra,0,0
7235,reserved,Reserved,0,0
7236,display,Wi-Fi Alliance Wi-Fi Display Protocol,0,0
7237,pads,PADS (Public Area Display System) Server,0,0
7244,frc-hicp,FrontRow Calypso Human Interface Control Protocol,0,0
7262,cnap,Calypso Network Access Protocol,0,0
7272,watchme-7272,WatchMe Monitoring 7272,0,0
7273,oma-rlp,OMA Roaming Location,0,0
7274,oma-rlp-s,OMA Roaming Location SEC,0,0
7275,oma-ulp,OMA UserPlane Location,0,0
7276,oma-ilp,OMA Internal Location Protocol,0,0
7277,oma-ilp-s,OMA Internal Location Secure Protocol,0,0
7278,oma-dcdocbs,OMA Dynamic Content Delivery over CBS,0,0
7279,ctxlic,Citrix Licensing,0,0
7280,itactionserver1,ITACTIONSERVER 1,0,0
7281,itactionserver2,ITACTIONSERVER 2,0,0
7282,mzca-action,eventACTION/ussACTION (MZCA) server,0,0
7283,genstat,General Statistics Rendezvous Protocol,0,0
7365,lcm-server,LifeKeeper Communications,0,0
7391,mindfilesys,mind-file system server,0,0
7392,mrssrendezvous,mrss-rendezvous server,0,0
7393,nfoldman,nFoldMan Remote Publish,0,0
7394,fse,File system export of backup images,0,0
7395,winqedit,winqedit,0,0
7397,hexarc,Hexarc Command Language,0,0
7400,rtps-discovery,RTPS Discovery,0,0
7401,rtps-dd-ut,RTPS Data-Distribution User-Traffic,0,0
7402,rtps-dd-mt,RTPS Data-Distribution Meta-Traffic,0,1
7410,ionixnetmon,Ionix Network Monitor,0,0
7411,daqstream,Streaming of measurement data,0,0
7420,reserved,Reserved,0,0
7421,mtportmon,Matisse Port Monitor,0,0
7426,pmdmgr,OpenView DM Postmaster Manager,0,0
7427,oveadmgr,OpenView DM Event Agent Manager,0,0
7428,ovladmgr,OpenView DM Log Agent Manager,0,0
7429,opi-sock,OpenView DM rqt communication,0,0
7430,xmpv7,OpenView DM xmpv7 api pipe,0,0
7431,pmd,OpenView DM ovc/xmpv3 api pipe,0,0
7437,faximum,Faximum,0,0
7443,oracleas-https,Oracle Application Server HTTPS,0,1
7471,sttunnel,Stateless Transport Tunneling Protocol,0,0
7473,rise,Rise: The Vieneo Province,0,0
7474,neo4j,Neo4j Graph Database,0,0
7478,openit,IT Asset Management,0,0
7491,telops-lmd,telops-lmd,0,0
7500,silhouette,Silhouette User,0,0
7501,ovbus,HP OpenView Bus Daemon,0,0
7508,adcp,Automation Device Configuration Protocol,0,0
7509,acplt,ACPLT - process automation service,0,0
7510,ovhpas,HP OpenView Application Server,0,0
7511,pafec-lm,pafec-lm,0,0
7542,saratoga,Saratoga Transfer Protocol,0,0
7543,atul,atul server,0,0
7544,nta-ds,FlowAnalyzer DisplayServer,0,0
7545,nta-us,FlowAnalyzer UtilityServer,0,0
7546,cfs,Cisco Fabric service,0,0
7547,cwmp,Broadband Forum CWMP,0,0
7548,tidp,Threat Information Distribution Protocol,0,0
7549,nls-tl,Network Layer Signaling Transport Layer,0,0
7550,reserved,Reserved,0,0
7551,controlone-con,ControlONE Console signaling,0,0
7560,sncp,Sniffer Command Protocol,0,0
7563,cfw,Control Framework,0,0
7566,vsi-omega,VSI Omega,0,0
7569,dell-eql-asm,Dell EqualLogic Host Group Management,0,0
7570,aries-kfinder,Aries Kfinder,0,0
7574,coherence,Oracle Coherence Cluster Service,0,0
7588,sun-lm,Sun License Manager,0,0
7606,mipi-debug,MIPI Alliance Debug,0,0
7624,indi,Instrument Neutral Distributed Interface,0,0
7626,simco,SImple Middlebox COnfiguration (SIMCO) Server,0,0
7627,soap-http,SOAP Service Port,0,1
7628,zen-pawn,Primary Agent Work Notification,0,0
7629,xdas,OpenXDAS Wire Protocol,0,0
7630,hawk,HA Web Konsole,0,0
7631,tesla-sys-msg,TESLA System Messaging,0,0
7633,pmdfmgt,PMDF Management,0,0
7648,cuseeme,bonjour-cuseeme,0,0
7663,rome,Proprietary immutable distributed data storage,0,0
7672,imqstomp,iMQ STOMP Server,0,0
7673,imqstomps,iMQ STOMP Server over SSL,0,0
7674,imqtunnels,iMQ SSL tunnel,0,0
7675,imqtunnel,iMQ Tunnel,0,0
7676,imqbrokerd,iMQ Broker Rendezvous,0,1
7677,sun-user-https,Sun App Server - HTTPS,0,0
7680,pando-pub,Pando Media Public Distribution,0,0
7683,dmt,Cleondris DMT,0,0
7687,bolt,Bolt database connection,0,0
7689,collaber,Collaber Network Service,0,0
7697,klio,KLIO communications,0,0
7700,em7-secom,EM7 Secure Communications,0,0
7701,reserved,Reserved,0,0
7707,sync-em7,EM7 Dynamic Updates,0,0
7708,scinet,scientia.net,0,0
7720,medimageportal,MedImage Portal,0,0
7724,nsdeepfreezectl,Novell Snap-in Deep Freeze Control,0,0
7725,nitrogen,Nitrogen Service,0,0
7726,freezexservice,FreezeX Console Service,0,0
7727,trident-data,Trident Systems Data,0,0
7728,osvr,Open-Source Virtual Reality,0,0
7734,smip,Smith Protocol over IP,0,0
7738,aiagent,HP Enterprise Discovery Agent,0,0
7741,scriptview,ScriptView Network,0,1
7742,msss,Mugginsoft Script Server Service,0,0
7743,sstp-1,Sakura Script Transfer Protocol,0,0
7744,raqmon-pdu,RAQMON PDU,0,0
7747,prgp,Put/Run/Get Protocol,0,0
7775,inetfs,A File System using TLS over a wide area network,0,0
7777,cbt,cbt,0,1
7778,interwise,Interwise,0,1
7779,vstat,VSTAT,0,0
7781,accu-lmgr,accu-lmgr,0,0
7784,reserved,Reserved,0,0
7786,minivend,MINIVEND,0,0
7787,popup-reminders,Popup Reminders Receive,0,0
7789,office-tools,Office Tools Pro Receive,0,0
7794,q3ade,Q3ADE Cluster Service,0,0
7797,pnet-conn,Propel Connector port,0,0
7798,pnet-enc,Propel Encoder port,0,0
7799,altbsdp,Alternate BSDP Service,0,0
7800,asr,Apple Software Restore,0,1
7801,ssp-client,Secure Server Protocol - client,0,0
7802,reserved,Reserved,0,0
7810,rbt-wanopt,Riverbed WAN Optimization Protocol,0,0
7845,apc-7845,APC 7845,0,0
7846,apc-7846,APC 7846,0,0
7847,csoauth,A product key authentication protocol made by CSO,0,0
7869,mobileanalyzer,MobileAnalyzer& MobileMonitor,0,0
7870,rbt-smc,Riverbed Steelhead Mobile Service,0,0
7871,mdm,Mobile Device Management,0,0
7872,reserved,Reserved,0,0
7878,owms,Opswise Message Service,0,0
7880,pss,Pearson,0,0
7887,ubroker,Universal Broker,0,0
7900,mevent,Multicast Event,0,0
7901,tnos-sp,TNOS Service Protocol,0,0
7902,tnos-dp,TNOS shell Protocol,0,0
7903,tnos-dps,TNOS Secure DiaguardProtocol,0,0
7913,qo-secure,QuickObjects secure port,0,0
7932,t2-drm,Tier 2 Data Resource Manager,0,0
7933,t2-brm,Tier 2 Business Rules Manager,0,0
7962,generalsync,"GeneralSync encrypted protocol.",0,0
7967,supercell,Supercell,0,0
7979,micromuse-ncps,Micromuse-ncps,0,0
7980,quest-vista,Quest Vista,0,0
7981,sossd-collect,Spotlight on SQL Server Desktop Collect,0,0
7982,sossd-agent,Spotlight on SQL Server Desktop Agent,0,0
7997,pushns,PUSH Notification Service,0,0
7998,reserved,Reserved,0,0
7999,irdmi2,iRDMI2,0,1
8000,irdmi,iRDMI,0,1
8001,vcom-tunnel,VCOM Tunnel,0,1
8002,teradataordbms,Teradata ORDBMS,0,1
8003,mcreport,Mulberry Connect Reporting Service,0,0
8004,p2pevolvenet,Opensource Evolv Enterprise Platform P2P Network Node Connection Protocol,0,0
8005,mxi,MXI Generation II for z/OS,0,0
8006,wpl-analytics,World Programming analytics,0,0
8007,warppipe,I/O oriented cluster computing software,0,1
8008,http-alt,HTTP Alternate,0,1
8009,nvme-disc,NVMe over Fabrics Discovery Service,0,1
8015,cfg-cloud,Configuration Cloud Service,0,0
8016,ads-s,Beckhoff Automation Device Specification,0,0
8019,qbdb,QB DB Dynamic Port,0,0
8020,intu-ec-svcdisc,Intuit Entitlement Service and Discovery,0,0
8021,intu-ec-client,Intuit Entitlement Client,0,1
8022,oa-system,oa-system,0,1
8023,arca-api,ARCATrust vault API,0,0
8025,ca-audit-da,CA Audit Distribution Agent,0,0
8026,ca-audit-ds,CA Audit Distribution Server,0,0
8027,papachi-p2p-srv,peer tracker and data relay service,0,0
8032,pro-ed,ProEd,0,0
8033,mindprint,MindPrint,0,0
8034,vantronix-mgmt,.vantronix Management,0,0
8040,ampify,Ampify Messaging Protocol,0,0
8041,enguity-xccetp,Xcorpeon ASIC Carrier Ethernet Transport,0,0
8042,fs-agent,FireScope Agent,0,1
8043,fs-server,FireScope Server,0,0
8044,fs-mgmt,FireScope Management Interface,0,0
8051,rocrail,Rocrail Client Service,0,0
8052,senomix01,Senomix Timesheets Server,0,0
8053,senomix02,Senomix Timesheets Client [1 year assignment],0,0
8054,senomix03,Senomix Timesheets Server [1 year assignment],0,0
8055,senomix04,Senomix Timesheets Server [1 year assignment],0,0
8056,senomix05,Senomix Timesheets Server [1 year assignment],0,0
8057,senomix06,Senomix Timesheets Client [1 year assignment],0,0
8058,senomix07,Senomix Timesheets Client [1 year assignment],0,0
8059,senomix08,Senomix Timesheets Client [1 year assignment],0,0
8060,reserved,Reserved,0,0
8066,toad-bi-appsrvr,Toad BI Application Server,0,0
8067,infi-async,Infinidat async replication,0,0
8070,ucs-isc,Oracle Unified Communication Suite's Indexed Search Converter,0,0
8074,gadugadu,Gadu-Gadu,0,0
8077,mles,Mles is a client-server data distribution protocol targeted to serve as a lightweight and reliable distributed publish/subscribe database service.,0,0
8080,http-alt,HTTP Alternate (see port 80),0,1
8081,sunproxyadmin,Sun Proxy Admin Service,0,1
8082,us-cli,Utilistor (Client),0,1
8083,us-srv,Utilistor (Server),0,1
8084,websnp,Snarl Network Protocol over HTTP,0,1
8086,d-s-n,Distributed SCADA Networking Rendezvous Port,0,1
8087,simplifymedia,Simplify Media SPP Protocol,0,1
8088,radan-http,Radan HTTP,0,1
8090,opsmessaging,Vehicle to station messaging,0,1
8091,jamlink,Jam Link Framework,0,0
8097,sac,SAC Port Id,0,0
8100,xprint-server,Xprint Server,0,1
8101,ldoms-migr,Logical Domains Migration,0,0
8102,kz-migr,Oracle Kernel zones migration server,0,0
8111,reserved,Reserved,0,0
8115,mtl8000-matrix,MTL8000 Matrix,0,0
8116,cp-cluster,Check Point Clustering,0,0
8117,purityrpc,Purity replication clustering and remote management,0,0
8118,privoxy,Privoxy HTTP proxy,0,0
8121,apollo-data,Apollo Data Port,0,0
8122,apollo-admin,Apollo Admin Port,0,0
8128,paycash-online,PayCash Online Protocol,0,0
8129,paycash-wbp,PayCash Wallet-Browser,0,0
8130,indigo-vrmi,INDIGO-VRMI,0,0
8131,indigo-vbcp,INDIGO-VBCP,0,0
8132,dbabble,dbabble,0,0
8140,puppet,The Puppet master service,0,0
8148,isdd,i-SDD file transfer,0,0
8149,reserved,Reserved,0,0
8153,quantastor,QuantaStor Management Interface,0,0
8160,patrol,Patrol,0,0
8161,patrol-snmp,Patrol SNMP,0,0
8162,lpar2rrd,LPAR2RRD client server communication,0,0
8181,intermapper,Intermapper network management system,0,1
8182,vmware-fdm,VMware Fault Domain Manager,0,0
8183,proremote,ProRemote,0,0
8184,itach,Remote iTach Connection,0,0
8190,gcp-rphy,Generic control plane for RPHY,0,0
8191,limnerpressure,Limner Pressure,0,0
8192,spytechphone,SpyTech Phone Service,0,1
8194,blp1,Bloomberg data API,0,1
8195,blp2,Bloomberg feed,0,0
8199,vvr-data,VVR DATA,0,0
8200,trivnet1,TRIVNET,0,1
8201,trivnet2,TRIVNET,0,0
8202,reserved,Reserved,0,0
8204,lm-perfworks,LM Perfworks,0,0
8205,lm-instmgr,LM Instmgr,0,0
8206,lm-dta,LM Dta,0,0
8207,lm-sserver,LM SServer,0,0
8208,lm-webwatcher,LM Webwatcher,0,0
8211,reserved,Reserved,0,0
8230,rexecj,RexecJ Server,0,0
8231,reserved,Reserved,0,0
8232,reserved,Reserved,0,0
8243,synapse-nhttps,Synapse Non Blocking HTTPS,0,0
8266,reserved,Reserved,0,0
8270,robot-remote,Robot Framework Remote Library Interface,0,0
8276,pando-sec,Pando Media Controlled Distribution,0,0
8280,synapse-nhttp,Synapse Non Blocking HTTP,0,0
8282,libelle,Libelle EnterpriseBus,0,0
8292,blp3,Bloomberg professional,0,1
8293,hiperscan-id,Hiperscan Identification Service,0,0
8294,blp4,Bloomberg intelligent client,0,0
8300,tmi,Transport Management Interface,0,1
8301,amberon,Amberon PPC/PPS,0,0
8313,hub-open-net,Hub Open Network,0,0
8320,tnp-discover,Thin(ium) Network Protocol,0,0
8321,tnp,Thin(ium) Network Protocol,0,0
8322,garmin-marine,Garmin Marine,0,0
8351,server-find,Server Find,0,0
8376,cruise-enum,Cruise ENUM,0,0
8377,cruise-swroute,Cruise SWROUTE,0,0
8378,cruise-config,Cruise CONFIG,0,0
8379,cruise-diags,Cruise DIAGS,0,0
8380,cruise-update,Cruise UPDATE,0,0
8383,m2mservices,M2m Services,0,1
8384,reserved,Reserved,0,0
8400,cvd,cvd,0,1
8401,sabarsd,sabarsd,0,0
8402,abarsd,abarsd,0,1
8403,admind,admind,0,0
8404,svcloud,SuperVault Cloud,0,0
8405,svbackup,SuperVault Backup,0,0
8415,dlpx-sp,Delphix Session Protocol,0,0
8416,espeech,eSpeech Session Protocol,0,0
8417,espeech-rtp,eSpeech RTP Protocol,0,0
8423,aritts,Aristech text-to-speech server,0,0
8442,cybro-a-bus,CyBro A-bus Protocol,0,0
8443,pcsync-https,PCsync HTTPS,0,1
8444,pcsync-http,PCsync HTTP,0,0
8445,copy,Port for copy peer sync feature,0,0
8450,npmp,npmp,0,0
8457,nexentamv,Nexenta Management GUI,0,0
8470,cisco-avp,Cisco Address Validation Protocol,0,0
8471,pim-port,PIM over Reliable Transport,0,0
8472,otv,Overlay Transport Virtualization (OTV),0,0
8473,vp2p,Virtual Point to Point,0,0
8474,noteshare,AquaMinds NoteShare,0,0
8500,fmtp,Flight Message Transfer Protocol,0,1
8501,cmtp-mgt,CYTEL Message Transfer Management,0,0
8502,ftnmtp,FTN Message Transfer Protocol,0,0
8503,reserved,Reserved,0,0
8554,rtsp-alt,RTSP Alternate (see port 554),0,0
8555,d-fence,SYMAX D-FENCE,0,0
8567,dof-tunnel,DOF Tunneling Protocol,0,0
8600,asterix,Surveillance Data,0,1
8609,reserved,Reserved,0,0
8610,canon-mfnp,Canon MFNP Service,0,0
8611,canon-bjnp1,Canon BJNP Port 1,0,0
8612,canon-bjnp2,Canon BJNP Port 2,0,0
8613,canon-bjnp3,Canon BJNP Port 3,0,0
8614,canon-bjnp4,Canon BJNP Port 4,0,0
8615,imink,Imink Service Control,0,0
8665,monetra,Monetra,0,0
8666,monetra-admin,Monetra Administrative Access,0,0
8675,msi-cps-rm,Motorola Solutions Customer Programming Software for Radio Management,0,0
8686,sun-as-jmxrmi,Sun App Server - JMX/RMI,0,0
8688,openremote-ctrl,OpenRemote Controller HTTP/REST,0,0
8699,vnyx,VNYX Primary Port,0,0
8710,semi-grpc,gRPC for SEMI Standards implementations,0,0
8711,nvc,Nuance Voice Control,0,0
8732,reserved,Reserved,0,0
8733,ibus,iBus,0,0
8750,dey-keyneg,DEY Storage Key Negotiation,0,0
8763,mc-appserver,MC-APPSERVER,0,0
8764,openqueue,OPENQUEUE,0,0
8765,ultraseek-http,Ultraseek HTTP,0,0
8766,amcs,Agilent Connectivity Service,0,0
8767,core-of-source,Online mobile multiplayer game,0,0
8768,sandpolis,Sandpolis Server,0,0
8769,oktaauthenticat,Okta MultiPlatform Access Mgmt for Cloud Svcs,0,0
8770,dpap,Digital Photo Access Protocol (iPhoto),0,0
